title,url
Polygon transaction working just fine on Mumbai but not on Mainnet,https://stackoverflow.com/questions/69239240/polygon-transaction-working-just-fine-on-mumbai-but-not-on-mainnet
"Trying to buy NFT on Binance marketplace using Python requests, can't pass recaptcha",https://stackoverflow.com/questions/69214865/trying-to-buy-nft-on-binance-marketplace-using-python-requests-cant-pass-recap
"ERC721 NFT creating a function to buy/sell NFTs that have been preminted by the contract owner, security question",https://stackoverflow.com/questions/69193720/erc721-nft-creating-a-function-to-buy-sell-nfts-that-have-been-preminted-by-the
"openSea NFT SDK, how to buy and sell an NFT using the api",https://stackoverflow.com/questions/69191017/opensea-nft-sdk-how-to-buy-and-sell-an-nft-using-the-api
Using IPFS to mint an NFT the safe way,https://stackoverflow.com/questions/69171562/using-ipfs-to-mint-an-nft-the-safe-way
Code sample for parsing metadata for Solana NFT and updating the metadata,https://stackoverflow.com/questions/69152527/code-sample-for-parsing-metadata-for-solana-nft-and-updating-the-metadata
How do I interact with ERC721 smart contracts using Flutter?,https://stackoverflow.com/questions/69152439/how-do-i-interact-with-erc721-smart-contracts-using-flutter
getting error brownie cannot import AdvancedCollectibles,https://stackoverflow.com/questions/69150555/getting-error-brownie-cannot-import-advancedcollectibles
Function not running properly in Nodejs,https://stackoverflow.com/questions/69146273/function-not-running-properly-in-nodejs
hardhat : Issues while deploying a NFT to rinkeby network,https://stackoverflow.com/questions/69145714/hardhat-issues-while-deploying-a-nft-to-rinkeby-network
Opensea NFT Metadata-API Python,https://stackoverflow.com/questions/69135343/opensea-nft-metadata-api-python
Brownie Installed but not recognized,https://stackoverflow.com/questions/69127238/brownie-installed-but-not-recognized
Can I use an existing (deployed) contract on ethereum mainnet instead of deploying myself? (NFT),https://stackoverflow.com/questions/69115417/can-i-use-an-existing-deployed-contract-on-ethereum-mainnet-instead-of-deployi
Creating a website that allows metamask connection,https://stackoverflow.com/questions/69065272/creating-a-website-that-allows-metamask-connection
On-Chain NFT: How to store a pixel image on the ethereum blockchain?,https://stackoverflow.com/questions/69064306/on-chain-nft-how-to-store-a-pixel-image-on-the-ethereum-blockchain
How to export a p5js animation to upload it as a NFT?,https://stackoverflow.com/questions/69062402/how-to-export-a-p5js-animation-to-upload-it-as-a-nft
File is not showing up in NFT storage on IPFS,https://stackoverflow.com/questions/69051938/file-is-not-showing-up-in-nft-storage-on-ipfs
About IPFS client add() function,https://stackoverflow.com/questions/69047783/about-ipfs-client-add-function
How to get over the limit of OpenSea Api?,https://stackoverflow.com/questions/69005840/how-to-get-over-the-limit-of-opensea-api
How can I test opensea api?,https://stackoverflow.com/questions/68968895/how-can-i-test-opensea-api
Factory error The called function should be payable,https://stackoverflow.com/questions/68951548/factory-error-the-called-function-should-be-payable
"I am trying to make an NFT on the cardano blockchain, but I am having trouble generating keys",https://stackoverflow.com/questions/68947676/i-am-trying-to-make-an-nft-on-the-cardano-blockchain-but-i-am-having-trouble-ge
Is there any way to force to update metadata on Opensea?,https://stackoverflow.com/questions/68935939/is-there-any-way-to-force-to-update-metadata-on-opensea
"ERC721 - how do I generate nfts from different characteristics (e.g punks, apes...)?",https://stackoverflow.com/questions/68899430/erc721-how-do-i-generate-nfts-from-different-characteristics-e-g-punks-apes
Rinkeby contracts deployment Error: Timeout,https://stackoverflow.com/questions/68877009/rinkeby-contracts-deployment-error-timeout
Opensea JS SDK createSellOrder method doesn't seem to work or silent failure,https://stackoverflow.com/questions/68817488/opensea-js-sdk-createsellorder-method-doesnt-seem-to-work-or-silent-failure
Multiple NFTs from the same source,https://stackoverflow.com/questions/68816228/multiple-nfts-from-the-same-source
How to check which nft belong to the eth wallet address?,https://stackoverflow.com/questions/68776247/how-to-check-which-nft-belong-to-the-eth-wallet-address
What happens when multiple call asking for the current counter in solidity gets the same value?,https://stackoverflow.com/questions/68700243/what-happens-when-multiple-call-asking-for-the-current-counter-in-solidity-gets
How to get all the NFTs of particular smart contract,https://stackoverflow.com/questions/68651167/how-to-get-all-the-nfts-of-particular-smart-contract
Not able to access ERC721 OpenZeppelin NFTs from separate contract that inherits NFT contract,https://stackoverflow.com/questions/68639104/not-able-to-access-erc721-openzeppelin-nfts-from-separate-contract-that-inherits
Erorr after truffle compile in Erc721 openzeppelin contract,https://stackoverflow.com/questions/68636650/erorr-after-truffle-compile-in-erc721-openzeppelin-contract
OpenZeppelin ERC721Full Import,https://stackoverflow.com/questions/68606716/openzeppelin-erc721full-import
ERC 1155 Token Standard,https://stackoverflow.com/questions/68500811/erc-1155-token-standard
Unable to deploy NFT in terminal,https://stackoverflow.com/questions/68468072/unable-to-deploy-nft-in-terminal
Parsing Error when importing OpenZeppelin's ERC721Full.sol Library,https://stackoverflow.com/questions/68382095/parsing-error-when-importing-openzeppelins-erc721full-sol-library
How to only allow smart contract erc-721 airdrops to be from one address,https://stackoverflow.com/questions/68320225/how-to-only-allow-smart-contract-erc-721-airdrops-to-be-from-one-address
Nft randomness using baseURI,https://stackoverflow.com/questions/68234546/nft-randomness-using-baseuri
Accepting ETH as a payment on Binance Smart Chain,https://stackoverflow.com/questions/68207229/accepting-eth-as-a-payment-on-binance-smart-chain
How do I programmatically generating art variations based on variety of art assets similar to BAYC or other NFT collectibles? [closed],https://stackoverflow.com/questions/68169520/how-do-i-programmatically-generating-art-variations-based-on-variety-of-art-asse
"Figuring out how to mint NFT with delayed release, metadata not validating on opensea",https://stackoverflow.com/questions/68118203/figuring-out-how-to-mint-nft-with-delayed-release-metadata-not-validating-on-op
How can I tell if a smart contract on RSK is an NFT?,https://stackoverflow.com/questions/67939427/how-can-i-tell-if-a-smart-contract-on-rsk-is-an-nft
unnoticeable changes leads to different tokens,https://stackoverflow.com/questions/67751557/unnoticeable-changes-leads-to-different-tokens
Why does the minting function of ERC721 have an access control?,https://stackoverflow.com/questions/67611716/why-does-the-minting-function-of-erc721-have-an-access-control
ERC721 Tokens with Metadata and Enumerable with Openzeppelin v4.1.0,https://stackoverflow.com/questions/67543769/erc721-tokens-with-metadata-and-enumerable-with-openzeppelin-v4-1-0
API gives 406 code with Accept application/json request : Bluehost,https://stackoverflow.com/questions/67394866/api-gives-406-code-with-accept-application-json-request-bluehost
JMeter HTML Dashboard shows NaN for the total row when Generate Parent Sample is checked in all the transaction controllers,https://stackoverflow.com/questions/67327214/jmeter-html-dashboard-shows-nan-for-the-total-row-when-generate-parent-sample-is
How to transfer a NFT from one account to another using ERC721?,https://stackoverflow.com/questions/67317392/how-to-transfer-a-nft-from-one-account-to-another-using-erc721
What happens when you 'create' an item on the OpenSea app?,https://stackoverflow.com/questions/67096529/what-happens-when-you-create-an-item-on-the-opensea-app
Which information hold an NFT?,https://stackoverflow.com/questions/67018238/which-information-hold-an-nft
Identifier already declared for Context.sol in Openzeppelin,https://stackoverflow.com/questions/66959912/identifier-already-declared-for-context-sol-in-openzeppelin
Set price in Solidity contract using ERC-20 token,https://stackoverflow.com/questions/66914639/set-price-in-solidity-contract-using-erc-20-token
node - How to generate NFT token for a file,https://stackoverflow.com/questions/66843106/node-how-to-generate-nft-token-for-a-file
Can we track illegal use of our tokenized item using NFT [closed],https://stackoverflow.com/questions/66685344/can-we-track-illegal-use-of-our-tokenized-item-using-nft
ar.js NFT Marker Generator Confidence rating,https://stackoverflow.com/questions/66525498/ar-js-nft-marker-generator-confidence-rating
How right to make second input chain in other table nftables?,https://stackoverflow.com/questions/64801304/how-right-to-make-second-input-chain-in-other-table-nftables
